doc_id,chunk_id,question,answer,sources,retrieved_documents,relevance,relevance_explanation,response_time,model,total_tokens,cost
vol1_data_selection_data_selection,vol1_data_selection_data_selection_0037,How does a coreset differ from random downsampling as described in the text?,"A coreset differs from random downsampling in that it is a deliberately selected subset of the data intended to preserve the full dataset's learning signal, whereas random downsampling does not have this goal. 

According to the text, a coreset is defined in @Sec-data-selection-coreset-selection-algorithms-2c74, which discusses the EL2N and GraNd scoring methods used to build such subsets. These methods aim to maximize the Information Contribution Ratio (ICR) by selecting a subset of the data that is representative of the full dataset.

In contrast, random downsampling is mentioned in the context of having a low ICR, containing redundant examples, noisy samples, or ""easy"" examples the model has already mastered, wasting GPU cycles on zero-information updates. This suggests that random downsampling does not prioritize preserving the learning signal of the full dataset.

Therefore, a coreset is a carefully designed subset of the data, whereas random downsampling is a more haphazard approach to reducing the size of the dataset.","['vol1/data_selection/data_selection.qmd', 'vol2/security_privacy/security_privacy.qmd', 'vol2/sustainable_ai/sustainable_ai.qmd']",3,RELEVANT,"The answer correctly explains the difference between a coreset and random downsampling, highlighting the deliberate selection of a coreset to preserve the learning signal and the haphazard nature of random downsampling.",13.139002323150635,llama-3.1-8b-instant,932,7.522e-05
vol2_collective_communication_collective_communication,vol2_collective_communication_collective_communication_0065,Which terms are added together to compute 'hier_total'?,"To compute 'hier_total', the following terms are added together:

intra_rs + inter_bw + inter_lat + intra_rs

This is evident from the code snippet in the `CommInfraRecap` class, where `hier_total` is defined as the sum of these four terms.","['vol1/backmatter/glossary/glossary.qmd', 'vol1/frontmatter/_notation_body.qmd', 'vol1/introduction/introduction.qmd', 'vol2/collective_communication/collective_communication.qmd', 'vol2/frontmatter/_notation_distributed.qmd']",5,PARTLY_RELEVANT,"The answer is partly relevant because it includes 'intra_rs' twice, which is incorrect. The correct terms should be 'intra_rs', 'inter_bw', and 'inter_lat'.",16.067123889923096,llama-3.1-8b-instant,1363,8.518e-05
vol1_data_engineering_data_engineering,vol1_data_engineering_data_engineering_0063,Why can't the quality pillar be satisfied by scale alone according to the passage?,"According to the passage, the quality pillar cannot be satisfied by scale alone because ""no amount of additional scraped data removes the need for validation that detects and filters anachronistic or contextually inappropriate content"" (vol1/data_engineering/data_engineering.qmd). This implies that even with more data, the quality of the data cannot be guaranteed without proper validation and filtering. Additionally, legal and ethical constraints, such as compliance with terms of service and copyright law, also limit the quality that can be achieved through scaling alone (vol1/data_engineering/data_engineering.qmd).

In other words, scaling up the amount of data does not automatically improve its quality, and other factors such as validation, filtering, and compliance with laws and regulations are necessary to ensure the quality of the data.","['vol1/data_engineering/data_engineering.qmd', 'vol1/introduction/introduction.qmd', 'vol2/data_storage/data_storage.qmd', 'vol2/ops_scale/ops_scale.qmd']",4,RELEVANT,"Scaling up data does not guarantee quality due to anachronistic content, validation needs, and legal/ethical constraints.",12.854856491088867,llama-3.1-8b-instant,822,6.468e-05
vol1_data_selection_data_selection,vol1_data_selection_data_selection_0049,How does dataset quality affect the magnitude of epoch reduction in curriculum learning according to the passage?,I could not find this in the CS249R textbook.,"['vol1/data_selection/data_selection.qmd', 'vol1/nn_architectures/nn_architectures.qmd']",2,NON_RELEVANT,The textbook does not provide information about the effect of dataset quality on epoch reduction in curriculum learning.,5.595638275146484,llama-3.1-8b-instant,449,3.413e-05
vol1_frameworks_frameworks,vol1_frameworks_frameworks_0087,At what input value does the example Lst-forward_mode_dual run the function?,I could not find this in the CS249R textbook.,"['vol1/data_selection/data_selection.qmd', 'vol1/frameworks/frameworks.qmd', 'vol2/fault_tolerance/fault_tolerance.qmd', 'vol2/frontmatter/author_note.qmd', 'vol2/robust_ai/robust_ai.qmd']",5,NON_RELEVANT,The question about the input value for the Lst-forward_mode_dual example is not found in the CS249R textbook.,12.42856240272522,llama-3.1-8b-instant,1003,6.212999999999999e-05
vol2_fault_tolerance_fault_tolerance,vol2_fault_tolerance_fault_tolerance_0118,What conditions must be met before a replica is considered ready in ML serving?,"Based on the provided textbook excerpts, before a replica is considered ready in ML serving, the following conditions must be met:

1. **Process liveness**: The replica's process must be alive and functioning correctly.
2. **Model readiness**: The model weights must be loaded and warmup must be complete.

These conditions are verified through health checks, which are part of the health monitoring function in ML serving. The health checks ensure that replicas are ready to serve and route traffic away from unhealthy instances.

Source:
vol1/model_serving/model_serving.qmd

""Health monitoring, continuously verifies that replicas are ready to serve, routing traffic away from unhealthy instances. For ML systems, health checks must verify both process liveness and model readiness, confirming that weights are loaded and warmup is complete.""","['vol1/data_selection/data_selection.qmd', 'vol1/model_serving/model_serving.qmd', 'vol1/responsible_engr/responsible_engr.qmd', 'vol2/fault_tolerance/fault_tolerance.qmd']",4,RELEVANT,"The conditions for a replica to be considered ready in ML serving are process liveness and model readiness, as verified by health checks.",12.808813333511353,llama-3.1-8b-instant,931,7.031999999999999e-05
vol2_backmatter_glossary_glossary,vol2_backmatter_glossary_glossary_0008,"In the bulk synchronous parallel (BSP) execution model, what are the three steps workers perform?","According to the textbook, in the Bulk Synchronous Parallel (BSP) execution model, workers perform three steps:

1. **Local computation**: Workers compute gradients on the same parameter version.
2. **Communication**: Workers synchronize via a barrier before updating.
3. **Update**: Workers update their parameters after synchronization.

This is mentioned in the following excerpt:

""The convergence behavior differs across these models in ways that directly affect training cost and solution quality. In Bulk Synchronous Parallel (BSP, $\tau_{\text{stale}} = 0$), all workers compute gradients on the same parameter version, then synchronize via barrier before updating.""

Source: vol2/distributed_training/distributed_training.qmd","['vol2/backmatter/glossary/glossary.qmd', 'vol2/distributed_training/distributed_training.qmd', 'vol2/fault_tolerance/fault_tolerance.qmd', 'vol2/fleet_orchestration/fleet_orchestration.qmd', 'vol2/network_fabrics/network_fabrics.qmd']",5,RELEVANT,"The answer accurately describes the three steps workers perform in the Bulk Synchronous Parallel (BSP) execution model: local computation, communication, and update.",17.094483375549316,llama-3.1-8b-instant,1323,8.91e-05
vol1_hw_acceleration_hw_acceleration,vol1_hw_acceleration_hw_acceleration_0092,What is the purpose of tiling according to the passage?,"According to the provided textbook excerpts, the purpose of tiling is to:

1. **Raise the kernel's arithmetic intensity** by reusing each loaded byte across more multiply-accumulate operations, pushing it toward the compute-bound side of the roofline (vol1/hw_acceleration/hw_acceleration.qmd).
2. **Maintain high system efficiency** by ensuring that for every byte loaded from main memory, the data is reused within the systolic grid (vol1/hw_acceleration/hw_acceleration.qmd).
3. **Reduce the bandwidth gap** between registers and HBM by breaking massive weight matrices into small tiles that fit entirely within shared memory and registers, then performing as many multiply-accumulate operations on each tile as possible before evicting it (vol2/compute_infrastructure/compute_infrastructure.qmd).
4. **Enable high Model FLOPs Utilization (MFU)** by loading data once into the SM's fast SRAM and reusing it across multiple Tensor Core operations (vol2/compute_infrastructure/compute_infrastructure.qmd).
5. **Make long-context inference feasible** on fixed-size SRAM by reducing attention memory from O(S^2) to O(S) (vol2/performance_engineering/performance_engineering.qmd).

In summary, tiling is a crucial mechanism in high-performance ML systems that enables efficient computation, reduces memory usage, and increases arithmetic intensity.","['frontmatter/about/about.qmd', 'vol1/frontmatter/foreword.qmd', 'vol1/hw_acceleration/hw_acceleration.qmd', 'vol2/compute_infrastructure/compute_infrastructure.qmd', 'vol2/performance_engineering/performance_engineering.qmd']",5,RELEVANT,"Tiling is used to raise the kernel's arithmetic intensity, maintain high system efficiency, reduce the bandwidth gap, enable high Model FLOPs Utilization (MFU), and make long-context inference feasible by breaking massive weight matrices into small tiles and reusing data within the systolic grid.",18.731717109680176,llama-3.1-8b-instant,1227,9.777e-05
vol2_data_storage_data_storage,vol2_data_storage_data_storage_0090,Which data format offers excellent streaming performance but does not support random access?,"Based on the provided textbook excerpts, I found that the data format that offers excellent streaming performance but does not support random access is **WebDataset**.

According to the excerpt from vol2/data_storage/data_storage.qmd:

""...WebDataset\index{WebDataset!streaming format}: A data format that repurposes standard POSIX tar archives for ML training. The design insight is that tar's sequential header-then-data layout, invented in 1979 for tape backup, maps perfectly onto the streaming access pattern that ML data loaders need.""

This excerpt highlights that WebDataset uses the sequential layout of tar archives, which is suitable for streaming access but does not support random access.","['vol1/data_engineering/data_engineering.qmd', 'vol1/data_selection/data_selection.qmd', 'vol2/data_storage/data_storage.qmd']",3,RELEVANT,"The provided excerpt from vol2/data_storage/data_storage.qmd explains that WebDataset uses a sequential layout, suitable for streaming access but not random access, making it an excellent streaming format.",9.91202449798584,llama-3.1-8b-instant,754,6.0379999999999994e-05
vol2_sustainable_ai_sustainable_ai,vol2_sustainable_ai_sustainable_ai_0145,"What is the unamortized upfront carbon burden for the 14‑day, 64‑A100 training run mentioned in the passage?","To calculate the unamortized upfront carbon burden for the 14-day, 64-A100 training run, we need to consider the embodied carbon emitted during the construction of the data center and the GPUs.

Unfortunately, the provided textbook excerpts do not directly provide the necessary information to calculate the unamortized upfront carbon burden. However, we can infer that the embodied carbon is a significant component of the total carbon footprint.

From the excerpt in `vol2/sustainable_ai/sustainable_ai.qmd`, we know that the embodied carbon is released during the mining of silicon, manufacturing of GPUs, and pouring of concrete for the data center. This is a one-time cost that is not amortized over the training duration.

To estimate the embodied carbon, we would need to know the total amount of CO2 released during the construction of the data center and the GPUs. However, this information is not provided in the textbook excerpts.

Therefore, I could not find this in the CS249R textbook.","['vol1/data_selection/data_selection.qmd', 'vol1/training/training.qmd', 'vol2/backmatter/appendix_assumptions.qmd', 'vol2/sustainable_ai/sustainable_ai.qmd']",4,PARTLY_RELEVANT,"The answer attempts to explain the concept of unamortized upfront carbon burden, but fails to provide a direct calculation or estimation from the textbook excerpts. It correctly identifies that embodied carbon is a significant component of the total carbon footprint, but is unable to provide the necessary information to calculate the unamortized upfront carbon burden.",14.348571300506592,llama-3.1-8b-instant,1089,8.539999999999999e-05
vol2_frontmatter__notation_distributed,vol2_frontmatter__notation_distributed_0004,"According to the passage, what does the book use for the highest‑collision term?","According to the passage, the book uses the subscript for the highest-collision term.

In the notation table (vol1/frontmatter/_notation_body.qmd), we can see that several symbols have been disambiguated using subscripts to avoid collisions. For example, $D_{\text{vol}}$ is used to represent Data Volume in bytes, avoiding collision with $D$ (Dataset Size).

Similarly, $R_{\text{peak}}$ is used to represent Peak Rate in FLOP/s, avoiding collision with $P$ (Parameters), and $L_{\text{lat}}$ is used to represent Latency in seconds, avoiding collision with $\mathcal{L}$ (Loss).

Therefore, the book uses subscripts to disambiguate the highest-collision terms, as seen in the notation table.","['vol1/frontmatter/_conventions.qmd', 'vol1/frontmatter/_notation_body.qmd', 'vol1/frontmatter/ai_use.qmd', 'vol1/introduction/introduction.qmd', 'vol2/frontmatter/_notation_distributed.qmd']",5,PARTLY_RELEVANT,"The answer is partially correct, as it mentions the use of subscripts for disambiguation, but it does not directly state that subscripts are used for the highest-collision term. The correct answer should be more specific about the highest-collision term.",17.0391948223114,llama-3.1-8b-instant,1277,9.083999999999999e-05
vol1_nn_computation_nn_computation,vol1_nn_computation_nn_computation_0064,What software advances are described as helping reduce the gap between research and production?,"The software advances that help reduce the gap between research and production are:

1. Frameworks and libraries that simplify building and training networks (Source: vol1/nn_computation/nn_computation.qmd)
2. Distributed computing systems that enable training at scale (Source: vol1/nn_computation/nn_computation.qmd)
3. Tools for optimizing model deployment that reduce the gap between research and production (Source: vol1/nn_computation/nn_computation.qmd)

These software advances match the hardware evolution, such as GPUs and specialized AI accelerators, to address the challenges of efficient neural network computation and data movement.","['vol1/benchmarking/benchmarking.qmd', 'vol1/introduction/introduction.qmd', 'vol1/ml_systems/ml_systems.qmd', 'vol1/model_compression/model_compression.qmd', 'vol1/nn_computation/nn_computation.qmd']",5,RELEVANT,"The answer accurately describes software advances that help reduce the gap between research and production, citing relevant sections from the textbook (vol1/nn_computation/nn_computation.qmd).",15.851778030395508,llama-3.1-8b-instant,1283,8.64e-05
vol2_introduction_introduction,vol2_introduction_introduction_0002,Which law is applied to estimate coordination tax and classify scaling regimes?,"The law applied to estimate coordination tax and classify scaling regimes is the scaling efficiency bound (principle \ref{pri-scaling-efficiency}) and the fleet law decomposition.

According to the textbook, the scaling efficiency bound is expressed as:

$$ \eta_{\text{scaling}} = \frac{T_{\text{compute}}}{N \times T_{\text{step}}(N)} = \frac{1}{1 + \frac{N(T_{\text{comm}}(N) + T_{\text{sync}}(N) - T_{\text{overlap}})}{T_{\text{compute}}}} $$

This equation shows that the scaling efficiency is affected by the communication tax and coordination tax, which are the price of distributed execution.

The fleet law decomposition is used to identify which term grew when scaling efficiency drops below expectations. This decomposition is not explicitly shown in the provided excerpt, but it is mentioned in the appendix as a tool to use when scaling efficiency drops below expectations.

Therefore, the law applied to estimate coordination tax and classify scaling regimes is the scaling efficiency bound and the fleet law decomposition.

Textbook excerpts:

* vol2/distributed_training/distributed_training.qmd
* vol2/introduction/introduction.qmd
* vol2/inference/inference.qmd
* vol2/backmatter/appendix_c3.qmd","['vol2/backmatter/appendix_c3.qmd', 'vol2/distributed_training/distributed_training.qmd', 'vol2/inference/inference.qmd', 'vol2/introduction/introduction.qmd']",4,PARTLY_RELEVANT,"The provided answer correctly identifies the scaling efficiency bound as a law applied to estimate coordination tax and classify scaling regimes. However, the fleet law decomposition is mentioned as a tool to use when scaling efficiency drops below expectations, but its explicit equation is not shown in the provided excerpt.",16.594809532165527,llama-3.1-8b-instant,1118,9.154e-05
vol1_ml_ops_ml_ops,vol1_ml_ops_ml_ops_0217,What does the clinician oversight loop provide to the clinician according to the passage?,"According to the passage, the clinician oversight loop provides the clinician with the ability to:

- Reproduce every recommendation from input data, model version, confidence score, and clinician action.
- Support audit, review, or outcome analysis.

This is stated in the passage as follows: ""Every recommendation must be reproducible from input data, model version, confidence score, and clinician action; otherwise the system cannot support audit, review, or outcome analysis.""",['vol1/ml_ops/ml_ops.qmd'],1,RELEVANT,"The clinician oversight loop allows clinicians to reproduce every recommendation and supports audit, review, or outcome analysis as stated in the passage.",6.592191457748413,llama-3.1-8b-instant,380,3.759e-05
vol2_ops_scale_ops_scale,vol2_ops_scale_ops_scale_0058,"What must the invariants of a deployment API survive across, according to the passage?","According to the textbook, the invariants of a deployment API must survive across the deployment environment. 

The relevant passage is from the ""vol1/introduction/introduction.qmd"" content:

""To make these abstract trade-offs concrete, we examine three production systems that represent the extremes of the deployment spectrum. Each system faces the same core challenges (data quality, model complexity, and machine scale), but the constraints of their deployment environments force radically different engineering solutions.""

This implies that the deployment environment is a key factor in determining the invariants of a deployment API, and that these invariants must be preserved across different deployment environments.

Additionally, the ""vol2/frontmatter/about.qmd"" content mentions that the book focuses on the ""physics of distribution—the invariants that govern every fleet-scale ML system regardless of the framework, the model, or the era."" This suggests that the invariants of a deployment API are a fundamental aspect of fleet-scale ML systems, and must be preserved across different deployment environments.","['vol1/frameworks/frameworks.qmd', 'vol1/introduction/introduction.qmd', 'vol2/frontmatter/about.qmd', 'vol2/ops_scale/ops_scale.qmd']",4,RELEVANT,"The invariants of a deployment API must survive across the deployment environment, as they are a fundamental aspect of fleet-scale ML systems that govern every fleet-scale ML system regardless of the framework, the model, or the era.",13.899800777435303,llama-3.1-8b-instant,1004,7.871e-05
vol1_frameworks_frameworks,vol1_frameworks_frameworks_0048,Which optimization technique is referenced in the passage?,"Based on the provided textbook excerpts, the optimization techniques referenced are:

1. **Model compression** (from vol1/model_compression/model_compression.qmd): This technique is mentioned as a way to reduce the size of a model, but the passage does not provide further details on how it works.
2. **Gradient-based optimization methods** (from vol1/training/training.qmd): This section discusses various optimization algorithms that use gradients to update model parameters during training.
3. **Techniques for improving model efficiency** (from vol1/parts/optimize_principles.qmd): This passage mentions that every optimization involves navigating a frontier, improving one metric while managing the cost to others, and that optimization is an act of algorithm-machine co-design.

Additionally, the passage from vol2/performance_engineering/performance_engineering.qmd mentions that each technique attacks a different term, and that applying a technique that targets the nondominant term wastes engineering effort. This suggests that the optimization techniques being referred to are those that target specific terms in the iron law, such as computation, memory, or energy.

The passage from vol1/data_selection/data_selection.qmd does not mention any specific optimization techniques, but rather discusses the importance of verifying prerequisites and estimating return on investment before implementing a technique.

The passage from vol1/optimize_principles.qmd does not mention any specific optimization techniques, but rather discusses the principles of optimization and the concept of the Pareto frontier.","['vol1/data_selection/data_selection.qmd', 'vol1/model_compression/model_compression.qmd', 'vol1/parts/optimize_principles.qmd', 'vol1/training/training.qmd', 'vol2/performance_engineering/performance_engineering.qmd']",5,PARTLY_RELEVANT,"The answer partially addresses the question by listing various optimization techniques, but does not directly answer which technique is referenced in the passage. The passage is not provided, so it's unclear which technique is being referred to.",16.381641149520874,llama-3.1-8b-instant,1008,8.627e-05
vol2_data_storage_data_storage,vol2_data_storage_data_storage_0067,What does the storage service do when a fragment needed for a shard is on a failed disk?,"When a fragment needed for a shard is on a failed disk, the storage service will prevent checkpoint reads or writes, as described in the storage failure section of the textbook.

Storage failure: Prevents checkpoint reads or writes.

(vol2/storage_failure/storage_failure.qmd is not available, but it is mentioned in vol2/data_storage/data_storage.qmd)

In this case, the storage service will not be able to access the necessary fragment, which could impact the training process. This is a type of fail-stop failure, where the component (in this case, the storage service) ceases operation entirely and detectably.","['vol2/collective_communication/collective_communication.qmd', 'vol2/data_storage/data_storage.qmd', 'vol2/fault_tolerance/fault_tolerance.qmd']",3,PARTLY_RELEVANT,"The storage service prevents checkpoint reads or writes when a fragment needed for a shard is on a failed disk, but the answer does not fully capture the impact on the training process and the type of failure.",10.149966955184937,llama-3.1-8b-instant,738,5.927e-05
vol2_data_storage_data_storage,vol2_data_storage_data_storage_0018,What sets the bandwidth requirement for all lower tiers?,"Based on the provided textbook excerpts, the bandwidth requirement for all lower tiers is set by the rate at which batches must be supplied to the accelerator. This rate is determined by the accelerator's need to process data in batches due to its limited HBM capacity relative to model size and dataset size (vol2/data_storage/data_storage.qmd).

This bandwidth requirement is then propagated down the communication hierarchy, which exhibits a multi-level structure with decreasing bandwidth and increasing latency at each level (vol2/fleet_orchestration/fleet_orchestration.qmd). The hierarchy is a physical constraint that determines training throughput for communication-intensive workloads.

The bisection bandwidth wall, which limits how fast data can cross the network midpoint, also plays a crucial role in determining model throughput at fleet scale (vol2/introduction/introduction.qmd). This wall is a fundamental physical constraint that emerges as systems scale beyond a single node.

In terms of specific numbers, the bandwidth gap between intra-node and inter-node communication is an architectural invariant, with intra-node bandwidth being an order of magnitude higher than inter-node bandwidth (vol2/backmatter/appendix_fleet.qmd). This gap is due to the structural difference between chip-to-chip links (NVLink, ICI) and inter-node links (InfiniBand, Ethernet).

Therefore, the bandwidth requirement for all lower tiers is set by the accelerator's need to process data in batches, which is then propagated down the communication hierarchy and influenced by the bisection bandwidth wall and the intra-node/inter-node bandwidth gap.","['vol2/backmatter/appendix_fleet.qmd', 'vol2/compute_infrastructure/compute_infrastructure.qmd', 'vol2/data_storage/data_storage.qmd', 'vol2/fleet_orchestration/fleet_orchestration.qmd', 'vol2/introduction/introduction.qmd']",5,RELEVANT,"The bandwidth requirement for all lower tiers is set by the accelerator's need to process data in batches, which is then propagated down the communication hierarchy and influenced by the bisection bandwidth wall and the intra-node/inter-node bandwidth gap.",18.31058168411255,llama-3.1-8b-instant,1267,0.00010079
vol1_data_selection_data_selection,vol1_data_selection_data_selection_0037,What is the guarantee provided by the coreset method according to the passage?,I could not find the guarantee provided by the coreset method in the given textbook excerpts.,"['frontmatter/acknowledgements/acknowledgements.qmd', 'vol1/data_selection/data_selection.qmd', 'vol2/frontmatter/acknowledgements.qmd']",3,NON_RELEVANT,The guarantee provided by the coreset method could not be found in the given textbook excerpts.,8.61895751953125,llama-3.1-8b-instant,708,4.7329999999999996e-05
vol1_nn_architectures_nn_architectures,vol1_nn_architectures_nn_architectures_0111,"According to the passage, how does attention shift the bottleneck in machine learning systems compared to RNNs?","According to the passage, attention shifts the bottleneck in machine learning systems compared to RNNs by introducing a quadratic bottleneck due to stored attention matrices (from @sec-network-architectures-system-implications-05a3). This is mentioned in the following excerpt:

""Attention mechanisms in transformers can exhibit high energy consumption per operation due to data movement and, in naive implementations, stored attention matrices (the quadratic bottleneck from @sec-network-architectures-system-implications-05a3).""

This indicates that while RNNs have a sequential processing bottleneck, attention mechanisms in transformers have a quadratic bottleneck due to the stored attention matrices.","['vol1/README.md', 'vol1/data_selection/data_selection.qmd', 'vol1/hw_acceleration/hw_acceleration.qmd', 'vol1/nn_architectures/nn_architectures.qmd']",4,PARTLY_RELEVANT,"The answer correctly identifies the quadratic bottleneck in attention mechanisms due to stored attention matrices, but it incorrectly states that this is a shift in the bottleneck compared to RNNs. The passage actually highlights the difference in bottlenecks between attention mechanisms and RNNs, not a shift in the bottleneck.",12.875295400619507,llama-3.1-8b-instant,864,6.767000000000001e-05
vol2_network_fabrics_network_fabrics,vol2_network_fabrics_network_fabrics_0066,What performance range does `iperf` typically report for kernel-based TCP/IP due to CPU-managed buffer copies and context switches?,"`iperf` typically reports a performance range of 20–40 Gb/s for kernel-based TCP/IP due to CPU-managed buffer copies and context switches. This is because TCP requires CPU-managed buffer copies and context switches, which often cap at 20–40 Gb/s regardless of the wire speed.","['vol1/model_serving/model_serving.qmd', 'vol2/collective_communication/collective_communication.qmd', 'vol2/compute_infrastructure/compute_infrastructure.qmd', 'vol2/data_storage/data_storage.qmd', 'vol2/network_fabrics/network_fabrics.qmd']",5,PARTLY_RELEVANT,"The answer is partially relevant because it mentions the performance range of 20–40 Gb/s, but it does not directly cite the textbook. However, it accurately describes the impact of CPU-managed buffer copies and context switches on kernel-based TCP/IP performance.",14.89359164237976,llama-3.1-8b-instant,1243,8.111e-05
vol2_edge_intelligence_edge_intelligence,vol2_edge_intelligence_edge_intelligence_0015,"What figure of merit should be used when ranking edge accelerator options for transformer decoding, according to the passage?","According to the passage, when ranking edge accelerator options for transformer decoding, the figure of merit is the GB/s a chip can sustain to its on-package memory, not the peak TOPS on its spec sheet. This is stated in the following excerpt:

""The practical corollary follows: when ranking edge accelerator options for transformer decoding, the figure of merit is the GB/s a chip can sustain to its on-package memory, not the peak TOPS on its spec sheet. The two can diverge by orders of magnitude on mobile-class silicon.""

Source: vol2/edge_intelligence/edge_intelligence.qmd","['vol1/frameworks/frameworks.qmd', 'vol1/ml_systems/ml_systems.qmd', 'vol1/nn_architectures/nn_architectures.qmd', 'vol2/data_storage/data_storage.qmd', 'vol2/edge_intelligence/edge_intelligence.qmd']",5,RELEVANT,"The figure of merit for ranking edge accelerator options for transformer decoding is the GB/s a chip can sustain to its on-package memory, as stated in the passage.",14.147717237472534,llama-3.1-8b-instant,1034,7.334e-05
vol1_hw_acceleration_hw_acceleration,vol1_hw_acceleration_hw_acceleration_0120,Which AI processor mentioned uses wide SIMD and tensor cores for training?,"Based on the provided textbook excerpts, I found that the NVIDIA GPU is mentioned as using Tensor Cores for accelerating matrix operations. However, I did not find a specific AI processor mentioned that uses wide SIMD and tensor cores for training.

But I can tell you that the NVIDIA GPU uses Tensor Cores for accelerating matrix operations, and it also uses SIMD/SIMT units for vector operations. 

Source:
vol1/hw_acceleration/hw_acceleration.qmd

""Matrix operations → Tensor cores and systolic arrays that provide structured matrix multiplication""

Source:
vol1/nn_architectures/nn_architectures.qmd

[^fn-tensor-cores]: **Tensor Cores**\index{Tensor Core!mixed precision}: Specialized units in NVIDIA GPUs that accelerate the thousands of multiply-accumulate operations described by fusing them into single, highly parallelized matrix instructions.","['vol1/hw_acceleration/hw_acceleration.qmd', 'vol1/nn_architectures/nn_architectures.qmd']",2,PARTLY_RELEVANT,"The answer correctly identifies NVIDIA GPU's use of Tensor Cores for matrix operations and SIMD/SIMT units for vector operations, but fails to find a specific AI processor that uses wide SIMD and tensor cores for training.",9.900424242019653,llama-3.1-8b-instant,643,5.87e-05
vol1_ml_workflow_ml_workflow,vol1_ml_workflow_ml_workflow_0002,What four criteria are listed for evaluating trade-offs across the ML lifecycle stages?,I could not find this in the CS249R textbook.,"['vol1/ml_systems/ml_systems.qmd', 'vol1/ml_workflow/ml_workflow.qmd', 'vol1/responsible_engr/responsible_engr.qmd', 'vol2/responsible_ai/responsible_ai.qmd', 'vol2/security_privacy/security_privacy.qmd']",5,NON_RELEVANT,The question about evaluating trade-offs across the ML lifecycle stages could not be found in the CS249R textbook.,10.033701658248901,llama-3.1-8b-instant,802,5.186999999999999e-05
vol1_training_training,vol1_training_training_0004,What is the FLOPs formula for the Feed-Forward Network as described in the passage?,"The FLOPs formula for the Feed-Forward Network is described in the passage as:

$$
\text{FLOPs} \approx `{python} GPT2Compute.ffn_coeff_str` \times B \times S \times d^2
$$

This formula is found in the ""Computation Scale"" section of the textbook (vol1/frameworks/frameworks.qmd).","['vol1/frameworks/frameworks.qmd', 'vol1/nn_computation/nn_computation.qmd', 'vol1/training/training.qmd', 'vol2/introduction/introduction.qmd', 'vol2/performance_engineering/performance_engineering.qmd']",5,PARTLY_RELEVANT,"The provided FLOPs formula is close to the actual formula, but it seems to be missing the term for the number of layers. The correct formula should be $G 	imes B 	imes S 	imes d^2$ where G is the number of layers, B is the batch size, S is the sequence length, and d is the embedding dimension.",16.82706046104431,llama-3.1-8b-instant,1386,9.087e-05
vol1_ml_ops_ml_ops,vol1_ml_ops_ml_ops_0051,How do machine learning dependencies differ from traditional software dependencies as described in the passage?,"Machine learning dependencies differ from traditional software dependencies in several ways, as described in the textbook.

Firstly, traditional software dependencies are primarily concerned with uptime and error rates, whereas machine learning systems require monitoring of input distributions and labeled outcomes due to the statistical nature of their performance (vol1/introduction/introduction.qmd).

Secondly, machine learning systems accumulate code-level debt patterns that differ from traditional software. One such pattern is the prevalence of ""glue code"" in ML codebases, which dominates the codebase and creates tight coupling between package APIs and the surrounding system (vol1/ml_ops/ml_ops.qmd). This means that when packages update their interfaces, all glue code must be rewritten, making it essential to wrap ML packages in stable internal APIs and treat external dependencies as substitutable components.

Lastly, machine learning systems have unique computational structures, such as sequential dependencies, memory access patterns, and state management requirements, which affect system design and optimization (vol1/nn_architectures/nn_architectures.qmd). These differences highlight the need for specialized approaches to managing dependencies in machine learning systems.

In summary, machine learning dependencies differ from traditional software dependencies due to the unique requirements of ML systems, including monitoring of input distributions, code-level debt patterns, and computational structures that require specialized optimization techniques.","['vol1/backmatter/glossary/glossary.qmd', 'vol1/introduction/introduction.qmd', 'vol1/ml_ops/ml_ops.qmd', 'vol1/nn_architectures/nn_architectures.qmd']",4,RELEVANT,"The answer accurately describes the differences between machine learning and traditional software dependencies, citing relevant textbook sections (vol1/introduction/introduction.qmd, vol1/ml_ops/ml_ops.qmd, vol1/nn_architectures/nn_architectures.qmd).",21.402122020721436,llama-3.1-8b-instant,976,8.294e-05
vol2_responsible_ai_responsible_ai,vol2_responsible_ai_responsible_ai_0046,"According to the passage, which group's predicted positives must be more reliable?","According to the passage, Group B's predicted positives must be more reliable. This is because the model rejects qualified applicants from Group B at a much higher rate while maintaining similar false positive rates. The disparity pattern suggests that the model has learned stricter approval criteria for Group B, potentially encoding historical discrimination in lending patterns where minority applicants faced higher scrutiny despite equivalent qualifications.

Source:
vol1/responsible_engr/responsible_engr.qmd

Content:
The pattern revealed by these metrics has a clear interpretation: the model rejects qualified applicants from Group B at a much higher rate (`{python} LoanFairness.b_fnr_str` false negative rate\index{False Negative Rate!fairness impact} vs. `{python} LoanFairness.a_fnr_str`) while maintaining similar false positive rates.","['vol1/introduction/introduction.qmd', 'vol1/responsible_engr/responsible_engr.qmd', 'vol2/compute_infrastructure/compute_infrastructure.qmd', 'vol2/distributed_training/distributed_training.qmd', 'vol2/responsible_ai/responsible_ai.qmd']",5,PARTLY_RELEVANT,"The passage suggests that Group B's predicted positives must be more reliable due to the model's stricter approval criteria, but it does not explicitly state that Group B's predicted positives must be more reliable. However, it implies that the model's behavior towards Group B is less reliable, as it rejects qualified applicants at a higher rate.",11.258516311645508,llama-3.1-8b-instant,1371,9.552e-05
